id,nc_school_number,district_number,district,federal_school_number,name,description,inception,wikidata_id,url,usnews_url,address,city,city_id,latitude,longitude,operational_status,type,designation,virtual_status,sbe_region,college_board_number,county,county_id,Opening In School Year,Locale Type Desc
NCG17525,600508,600,Charlotte-Mecklenburg Schools,370297002220,Providence High School,Public high school in Charlotte. Part of the Charlotte-Mecklenburg Schools district. Opened 1989.,1989,Q7252437,https://providencehighschool.wearecms.com,https://www.usnews.com/education/k12/california/providence-high-school-305849,1800 PinevilleMatthews Rd  Charlotte NC 28270 0330,Charlotte,NCG02916,35.1104674,-80.763616,Open,Regular School,Public,NOTVIRTUAL,Southwest,340688,Mecklenburg County,NCG09919,,"City, Large"
NCG17526,600535,600,Charlotte-Mecklenburg Schools,370297001274,South Mecklenburg High School,Public high school in Charlotte. Part of the Charlotte-Mecklenburg Schools district. Opened 1959.,1959,Q7567926,https://southmecklenburghighschool.wearecms.com,,8900 Park Rd  Charlotte NC 28210 7699,Charlotte,NCG02916,35.110466,-80.8602003,Open,Regular School,Public,NOTVIRTUAL,Southwest,343103,Mecklenburg County,NCG09919,,"City, Large"
NCG17527,600567,600,Charlotte-Mecklenburg Schools,370297003315,Charlotte Engineering Early College,Public high school located on the campus of UNC Charlotte. Part of the Charlotte-Mecklenburg Schools district. Opened 2014.,2014,,https://charlotteengineeringearlycollege.wearecms.com,,9000 Robert Snyder Rd  Charlotte NC 28262 5018,Charlotte,NCG02916,35.3089121,-80.7440543,Open,Regular School,Public,NOTVIRTUAL,Southwest,340771,Mecklenburg County,NCG09919,2015,"City, Large"
NCG17528,600569,600,Charlotte-Mecklenburg Schools,370297003418,Charlotte Teacher Early College,Public high school in Charlotte. Part of the Charlotte-Mecklenburg Schools district.,,,https://charlotteteacherearlycollege.wearecms.com,,9000 Robert D. Snyder Rd  Charlotte NC 28262,Charlotte,NCG02916,35.3089121,-80.7440543,Open,Regular School,Public,NOTVIRTUAL,Southwest,340079,Mecklenburg County,NCG09919,2018,"City, Large"
NCG17529,600576,600,Charlotte-Mecklenburg Schools,370297001285,West Charlotte High School,Public high school in Charlotte. Part of the Charlotte-Mecklenburg Schools district. Opened 1938.,1938,Q7984698,https://westcharlottehighschool.wearecms.com,,2219 Senior Dr  Charlotte NC 28216 4399,Charlotte,NCG02916,35.2658345,-80.8595996,Open,Regular School,Public,NOTVIRTUAL,Southwest,340700,Mecklenburg County,NCG09919,,"City, Large"
NCG17530,600579,600,Charlotte-Mecklenburg Schools,370297001286,West Mecklenburg High School,Public high school in Charlotte. Part of the Charlotte-Mecklenburg Schools district. Opened 1951.,1951,Q7985875,https://westmecklenburghighschool.wearecms.com,,7400 Tuckaseegee Rd  Charlotte NC 28214 2621,Charlotte,NCG02916,35.2477751,-80.9524791,Open,Regular School,Public,NOTVIRTUAL,Southwest,340705,Mecklenburg County,NCG09919,,"City, Large"
NCG17531,600582,600,Charlotte-Mecklenburg Schools,370297003416,Williams Secondary Montessori,Public high school in Charlotte. Part of the Charlotte-Mecklenburg Schools district.,,,https://jtwilliamssecondarymontessori.wearecms.com,https://www.usnews.com/education/k12/north-carolina/j-t-williams-secondary-montessori-201372,2400 Carmine St  Charlotte NC 28206 1024,Charlotte,NCG02916,35.2669013,-80.8417577,Open,Regular School,Public,NOTVIRTUAL,Southwest,340092,Mecklenburg County,NCG09919,2018,"City, Large"
NCG17532,600592,600,Charlotte-Mecklenburg Schools,370297002326,Vance High School,Public high school in Charlotte. Part of the Charlotte-Mecklenburg Schools district. Opened 1997.,1997,Q7914035,https://zebulonbvancehighschool.wearecms.com,,7600 IBM Dr  Charlotte NC 28262 4314,Charlotte,NCG02916,35.3000467,-80.7688904,Open,Regular School,Public,NOTVIRTUAL,Southwest,340708,Mecklenburg County,NCG09919,,"City, Large"
NCG17533,600594,600,Charlotte-Mecklenburg Schools,370297003421,Merancas Middle College-CPCC,Public high school located on the campus of Central Piedmont Community College in Huntersville. Part of the Charlotte-Mecklenburg Schools district.,,,https://merancasmiddlecollege.wearecms.com,,12010 Verhoeff Dr  Huntersville NC 28078 9014,Huntersville,NCG07488,35.3935944,-80.8414441,Open,Regular School,Public,NOTVIRTUAL,Southwest,340045,Mecklenburg County,NCG09919,2018,"City, Large"
NCG17534,60B000,,,370008902472,Sugar Creek Charter,Charter school in Charlotte.,,,http://www.thesugarcreek.org/,https://www.usnews.com/education/k12/north-carolina/sugar-creek-charter-200606,4101 N Tryon Street  Charlotte NC 28206,Charlotte,NCG02916,35.2588411,-80.7984992,Open,Regular School,Charter,NOTVIRTUAL,Southwest,340027,Mecklenburg County,NCG09919,,"City, Large"
NCG17535,60D000,,,370006402399,Lake Norman Charter School,Charter school in Huntersville.,,,http://www.lncharter.org,https://www.usnews.com/education/k12/north-carolina/lake-norman-charter-14247,12435 Old Statesville Road  Huntersville NC 28078,Huntersville,NCG07488,35.3929557,-80.8364913,Open,Regular School,Charter,NOTVIRTUAL,Southwest,341922,Mecklenburg County,NCG09919,,"Rural, Fringe"
NCG17536,60G000,,,370012702612,Queen's Grant Community School,Charter school in Mint Hill.,,,http://www.queensgrantcommunityschool.org/,https://www.usnews.com/education/k12/north-carolina/queen-s-grant-community-school-14262,6400 Matthews Mint Hill Road  Mint Hill NC 28227,Mint Hill,NCG10195,35.1655047,-80.6639905,Open,Regular School,Charter,SUPPVIRTUAL,Southwest,340643,Mecklenburg County,NCG09919,,"Rural, Fringe"
NCG17537,60I000,,,370013502736,Community School of Davidson,Charter school in Davidson. Opened 2001.,2001,Q5154864,http://www.csdspartans.org,https://www.usnews.com/education/k12/north-carolina/community-school-of-davidson-147548,404 Armour Street  Davidson NC 28036,Davidson,NCG04019,35.5080139,-80.8528281,Open,Regular School,Charter,SUPPVIRTUAL,Southwest,340973,Mecklenburg County,NCG09919,,"Suburb, Large"
NCG17538,60K000,,,370014302924,Charlotte Secondary School,Charter school in Charlotte.,,Q5086130,http://www.charlottesecondary.org,,8601 McAlpine Park Dr  Charlotte NC 28211,Charlotte,NCG02916,35.1519449,-80.7488965,Open,Regular School,Charter,SUPPVIRTUAL,Southwest,340766,Mecklenburg County,NCG09919,,"City, Large"
NCG17539,60S000,,,370035603329,Bradford Preparatory School,Charter school in Charlotte.,,,http://www.bradfordprep.org,https://www.usnews.com/education/k12/north-carolina/bradford-preparatory-school-200618,2502 Salome Church Rd  Charlotte NC 28262,Charlotte,NCG02916,35.34565,-80.7213118,Open,Regular School,Charter,SUPPVIRTUAL,Southwest,340776,Mecklenburg County,NCG09919,2015,"City, Large"
NCG17540,60U000,,,370038203336,Commonwealth High School,Charter school in Charlotte.,,,http://commonwealthhs.com/,,5112 Central Ave  Charlotte NC 28205,Charlotte,NCG02916,35.2095612,-80.7584212,Open,Alternative Education,Charter,NOTVIRTUAL,Southwest,340767,Mecklenburg County,NCG09919,2015,"City, Large"
NCG17541,610332,610,Mitchell County Schools,370300003137,Mayland Early College,Public high school in Spruce Pine. Part of the Mitchell County Schools district.,,,https://sites.google.com/a/mcsnc.org/mechs/,,264 Mayland Dr  Spruce Pine NC 28777,Spruce Pine,NCG14417,35.9326643,-82.0163843,Open,Regular School,Public,NOTVIRTUAL,Northwest,343741,Mitchell County,NCG10217,,"Rural, Distant"
NCG17542,610334,610,Mitchell County Schools,370300001297,Mitchell High School,Public high school in Bakersville. Part of the Mitchell County Schools district. Opened 1978.,1978,Q6881241,https://sites.google.com/a/mhslive.net/mhs---mitchell-high-school/,,416 Ledger School Rd  Bakersville NC 28705,Bakersville,NCG00523,35.9704785,-82.1173802,Open,Regular School,Public,NOTVIRTUAL,Northwest,340220,Mitchell County,NCG10217,,"Rural, Distant"
NCG17543,61L000,,,370037403333,Stewart Creek High School,Charter school in Charlotte.,,,http://stewartcreekhs.com/,,2701F Freedom Dr  Charlotte NC 28208,Charlotte,NCG02916,35.2366085,-80.8855979,Open,Alternative Education,Charter,NOTVIRTUAL,Southwest,340629,Mecklenburg County,NCG09919,2015,"City, Large"
NCG17544,61X000,,,370044103465,Mountain Island Day Community Charter,Charter school in Charlotte.,,,http://www.midschool.org,https://www.usnews.com/education/k12/north-carolina/mountain-island-day-community-charter-253618,1209 Little Rock Rd   Charlotte NC 28214,Charlotte,NCG02916,35.2621223,-80.9395221,Open,Regular School,Charter,NOTVIRTUAL,Southwest,340042,Mecklenburg County,NCG09919,2019,"City, Large"
NCG17545,620310,620,Montgomery County Schools,370306002328,Montgomery Learning Academy,Public alternative school in Troy. Part of the Montgomery County Schools district.,,,http://montgomery.k12.nc.us,https://www.usnews.com/education/k12/north-carolina/montgomery-learning-academy-14603,310 S Main  Troy NC 27371,Troy,NCG15400,35.3561549,-79.8944195,Open,Alternative Education,Public,NOTVIRTUAL,Sandhills,344008,Montgomery County,NCG10292,,"Rural, Distant"
NCG17546,620350,620,Montgomery County Schools,370306003438,Montgomery County Early College,Public high school in Troy. Part of the Montgomery County Schools district.,,,,,1011 Page St  Troy NC 27371,Troy,NCG15400,35.3662514,-79.8719025,Open,Regular School,Public,NOTVIRTUAL,Sandhills,340106,Montgomery County,NCG10292,2018,"Rural, Distant"
NCG17547,620356,620,Montgomery County Schools,370306003515,Montgomery Central High,Public high school in Troy. Part of the Montgomery County Schools district.,,,,,770 Glen Road  Troy NC 27371,Troy,NCG15400,35.3690278,-79.8613687,New,Regular School,Public,NOTVIRTUAL,Sandhills,,Montgomery County,NCG10292,2020,"Rural, Distant"
NCG17548,630330,630,Moore County Schools,370309001929,The Community Learning Center at Pinckney,Public alternative school in Carthage. Part of the Moore County Schools district.,,,https://clc.ncmcs.org,,160 Pinckney Road  Carthage NC 28327,Carthage,NCG02652,35.3403768,-79.4266087,Open,Alternative Education,Public,NOTVIRTUAL,Sandhills,340598,Moore County,NCG10315,,"Rural, Distant"
NCG17549,630332,630,Moore County Schools,370309001320,North Moore High School,Public high school in Robbins. Part of the Moore County Schools district. Opened 1965.,1965,Q14708110,http://www.ncmcs.org/nmhs,,1504 North Moore Rd  Robbins NC 27325,Robbins,NCG12895,35.4674172,-79.5544939,Open,Regular School,Public,NOTVIRTUAL,Sandhills,343325,Moore County,NCG10315,,"Rural, Distant"
NCG17550,630336,630,Moore County Schools,370309001321,Pinecrest High School,Public high school in Southern Pines. Part of the Moore County Schools district. Opened 1969.,1969,Q7195465,http://www.ncmcs.org/pchs,,250 Voit Gilmore Lane  Southern Pines NC 28387,Southern Pines,NCG14299,35.184817,-79.4348009,Open,Regular School,Public,NOTVIRTUAL,Sandhills,343670,Moore County,NCG10315,,"Rural, Distant"
NCG17551,630360,630,Moore County Schools,370309001328,Union Pines High School,Public high school in Cameron. Part of the Moore County Schools district. Opened 1964.,1964,Q7885958,http://www.ncmcs.org/uphs,,1981 Union Church Rd  Cameron NC 28326 7957,Cameron,NCG02409,35.316452,-79.3458516,Open,Regular School,Public,NOTVIRTUAL,Sandhills,340595,Moore County,NCG10315,,"Rural, Distant"
NCG17552,63B000,,,370009102473,STARS Charter,Charter school in Vass.,,,http://starscharter.org,https://www.usnews.com/education/k12/north-carolina/stars-charter-201362,140 Southern Dunes Dr  Vass NC 28394 9218,Vass,NCG15697,35.2125906,-79.3307627,Open,Regular School,Charter,NOTVIRTUAL,Sandhills,344631,Moore County,NCG10315,,"Rural, Distant"
NCG17553,640340,640,Nash County Public Schools,370327001218,Tar River Academy,Public alternative school in Rocky Mount. Part of the Nash County Public Schools district.,,,http://tarriveracademy.ncpschools.net,https://www.usnews.com/education/k12/north-carolina/tar-river-academy-14610,224 S. Pearl Street  Rocky Mount NC 27804,Rocky Mount,NCG13021,35.9416026,-77.8012553,Open,Alternative Education,Public,NOTVIRTUAL,North Central,343366,Nash County,NCG10643,,"Rural, Fringe"
NCG17554,640346,640,Nash County Public Schools,370327002643,Nash Central High School,Public high school in Rocky Mount. Part of the Nash County Public Schools district. Opened 2002.,2002,Q6966771,http://nashcentralhs.ncpschools.net,,4279 Nash Central High Road  Rocky Mount NC 27804,Rocky Mount,NCG13021,35.9562779,-77.8956452,Open,Regular School,Public,NOTVIRTUAL,North Central,343371,Nash County,NCG10643,,"Rural, Fringe"
NCG17555,640347,640,Nash County Public Schools,370327002644,NRM Early College High School,Public high school in Rocky Mount. Part of the Nash County Public Schools district.,,,http://nrmearlycollegehs.ncpschools.net,,530 North Old Carriage Road  Rocky Mount NC 27804,Rocky Mount,NCG13021,35.9778181,-77.8992245,Open,Regular School,Public,NOTVIRTUAL,North Central,343373,Nash County,NCG10643,,"Rural, Fringe"
NCG17556,640350,640,Nash County Public Schools,370327001351,Northern Nash High School,Public high school in Rocky Mount. Part of the Nash County Public Schools district. Opened 1965.,1965,Q7058758,http://northernnashhs.ncpschools.net,,4230 Green Hills Road  Rocky Mount NC 27804 9805,Rocky Mount,NCG13021,35.9985335,-77.8915679,Open,Regular School,Public,NOTVIRTUAL,North Central,343365,Nash County,NCG10643,,"Rural, Fringe"
NCG17557,640361,640,Nash County Public Schools,370327000763,Rocky Mount High School,Public high school in Rocky Mount. Part of the Nash County Public Schools district. Opened 1953.,1953,Q7355854,https://www.nrms.k12.nc.us/Domain/32,,1400 Bethlehem Road  Rocky Mount NC 27803,Rocky Mount,NCG13021,35.9393034,-77.835667,Open,Regular School,Public,NOTVIRTUAL,North Central,343375,Nash County,NCG10643,,"Rural, Fringe"
NCG17558,640364,640,Nash County Public Schools,370327001354,Southern Nash High School,Public high school in Bailey. Part of the Nash County Public Schools district. Opened 1968.,1968,Q7570160,http://southernnashhs.ncpschools.net,,6446 Southern Nash High Road  Bailey NC 27807 9766,Bailey,NCG00492,35.8493895,-78.0897287,Open,Regular School,Public,NOTVIRTUAL,North Central,340215,Nash County,NCG10643,,"Rural, Fringe"
NCG17559,64A000,,,370003402334,Rocky Mount Preparatory,Charter school in Rocky Mount.,,,http://rmprep.org,https://www.usnews.com/education/k12/north-carolina/rocky-mount-preparatory-14240,3334 Bishop Road  Rocky Mount NC 27804,Rocky Mount,NCG13021,36.0173527,-77.7792577,Open,Regular School,Charter,NOTVIRTUAL,North Central,340247,Nash County,NCG10643,,"Rural, Fringe"
NCG17560,650326,650,New Hanover County Schools,370333001373,Emsley A. Laney High School,Public high school in Wilmington. Part of the New Hanover County Schools district. Opened 1976.,1976,Q5374824,http://www.nhcs.k12.nc.us/laney,,2700 N College Rd  Wilmington NC 28405 8816,Wilmington,NCG16454,34.2976897,-77.8721896,Open,Regular School,Public,NOTVIRTUAL,Southeast,344349,New Hanover County,NCG10740,,"City, Small"
NCG17561,650327,650,New Hanover County Schools,370333002595,Eugene Ashley High School,Public high school in Wilmington. Part of the New Hanover County Schools district. Opened 2001.,2001,Q5407042,http://www.nhcs.k12.nc.us/ashley/,,555 Halyburton Memorial Parkwy  Wilmington NC 28412,Wilmington,NCG16454,34.1004549,-77.9107518,Open,Regular School,Public,NOTVIRTUAL,Southeast,344353,New Hanover County,NCG10740,,"City, Small"
NCG17562,650340,650,New Hanover County Schools,370333002888,Isaac Bear Early College High School,Public high school in Wilmington. Part of the New Hanover County Schools district. Opened 2006.,2006,Q6076028,,,630 MacMillan Avenue  Wilmington NC 28403,Wilmington,NCG16454,34.2204535,-77.8811648,Open,Regular School,Public,NOTVIRTUAL,Southeast,344304,New Hanover County,NCG10740,,"City, Small"
NCG17563,650342,650,New Hanover County Schools,370333001379,John T. Hoggard High School,Public high school in Wilmington. Part of the New Hanover County Schools district. Opened 1963.,1963,Q6260010,http://www.nhcs.k12.nc.us/hoggard,,4305 Shipyard Blvd  Wilmington NC 28403 6160,New Hanover County,NCG16454,34.2003122,-77.8941574,Open,Regular School,Public,NOTVIRTUAL,Southeast,344348,New Hanover County,NCG10740,,"City, Small"
NCG17564,650352,650,New Hanover County Schools,370333001384,New Hanover High School,Public high school in Wilmington. Part of the New Hanover County Schools district.,,Q14708089,http://www.nhcs.k12.nc.us/nhhs,,1307 Market St  Wilmington NC 28401 4331,Wilmington,NCG16454,34.2373594,-77.9323226,Open,Regular School,Public,NOTVIRTUAL,Southeast,344350,New Hanover County,NCG10740,,"City, Small"
NCG17565,650354,650,New Hanover County Schools,370333002213,J. C. Roe Center,Public alternative school in Wilmington. Part of the New Hanover County Schools district.,,,http://www.nhcs.net/roe/,https://www.usnews.com/education/k12/north-carolina/j-c-roe-center-153554,2875 Worth Drive  Wilmington NC 28412,Wilmington,NCG16454,34.1847379,-77.9419622,Open,Alternative Education,Public,NOTVIRTUAL,Southeast,344359,New Hanover County,NCG10740,,"City, Small"
NCG17566,650355,650,New Hanover County Schools,370333003138,Career Readiness Academy at Mosley PLC,Public alternative school in Wilmington. Part of the New Hanover County Schools district.,,,https://cramosley.nhcs.net,https://www.usnews.com/education/k12/north-carolina/career-readiness-academy-at-mosley-plc-14626,3702 Princess Place Drive  Wilmington NC 28405,Wilmington,NCG16454,34.2432356,-77.900916,Open,Alternative Education,Public,SUPPVIRTUAL,Southeast,344351,New Hanover County,NCG10740,,"City, Small"
