File,ID,Label,Feature type,Description,Secondary Feature Type,Related War
3-populated.csv,NCG11970,Pleasant Plains,Community,community in central Hertford County. A free black Baptist church said to have existed there as early as 1845.,,
3-populated.csv,NCG11972,Pleasant View,Community,crossroads community in N central Tyrrell County about 1½ mi. SW of community of Levels on S side of Riders Creek.,,
3-populated.csv,NCG11973,Pleasants,Community,"community in N Granville County served by post office, 1892-1903.",Post office town,
3-populated.csv,NCG11974,Pleasantville,Community,"community in W Rockingham County served by post office, 1818-1904.",Post office town,
3-populated.csv,NCG11978,Plott,Community,"community in SW Haywood County served by post office, 1886-1926. Named for local Plott family.",Post office town,
3-populated.csv,NCG11984,Pluck,Community,"community in N Chatham County served by post office, 1884-1903.",Post office town,
3-populated.csv,NCG11988,Plumtree,Community,"community on North Toe River, SW Avery County. Named for Plumtree Creek, which enters North Toe River nearby. Alt. 2,830. Mica has been mined there since 1891.",,
3-populated.csv,NCG11990,Plyler,Community,community in W Stanly County.,,
3-populated.csv,NCG11991,Plymouth,Town,"town and county seat, W Washington County on Roanoke River. Settled by 1727. Inc. 1807; named for Plymouth, Mass. Important as a shipping center and as a producer of lumber products, veneer, plywood; also the location of a paper mill and a center of grain mills. Alt. 21. Battle of Plymouth fought there, 1863.",,
3-populated.csv,NCG11992,Plymouth Township,Township,"W Washington County, was formed in 1868; was a voting precinct before that date.",,
3-populated.csv,NCG11993,Pocahontas,Community,community in SW Swain County on Nantahala River.,,
3-populated.csv,NCG11996,Pocket Township,Former community,"former township in W Lee County (formerly Moore County), now township no. 7. A post office named The Pocket was est. there 1828 and continued to 1905. Named for the fact that it was isolated from the remainder of the county by a bend in Deep River, hence a ""pocket.""",,
3-populated.csv,NCG11998,Pocomoke,Community,community in W Franklin County.,,
3-populated.csv,NCG12007,Point Caswell,Community,"community in W Pender County on Black River. Named for Richard Caswell (1729-89), governor of North Carolina. Settled prior to the Civil War. Inc. in 1883 as Caswell; charter repealed 1901. Formerly a thriving shipping point on the river; now only a church and a few houses remain.",,Civil War
3-populated.csv,NCG12010,Point Harbor,Community,community at the extreme S tip of Currituck County at Powells Point. Settled prior to 1667. Post office est. in 1906 as Marvin but changed in 1907 to Point Harbor.,,
3-populated.csv,NCG12041,Polenta,Community,"community in central Johnston County served by post office, 1882-1900.",Post office town,
3-populated.csv,NCG12045,Polk,Community,"community in N Harnett County served by post office, 1891-1904.",Post office town,
3-populated.csv,NCG12046,Polk County,County,"was formed in 1855 from Rutherford and Henderson Counties. Located in the SW section of the state, it is bounded by the state of South Carolina and by Henderson and Rutherford Counties. It was named for Col. William Polk (1758-1834), Revolutionary War officer who was, before his death, the last surviving field officer of the North Carolina line. Area: 235 sq. mi. County seat: Columbus, with an elevation of 1,145 ft. Townships are Columbus, Cooper Gap, Greens Creek, Saluda, Tryon, and White Oak. Produces corn, wheat, oats, hay, apples, lumber, cotton, livestock, hogs, textiles, and apparel.",,
3-populated.csv,NCG12049,Polkton,Town,"town in W Anson County. With the coming of the railroad, the town was laid out on the lands of, and named for, Leonidas L. Polk (1837-92), state agricultural leader. He first proposed that it be called Luneville. Inc. 1875. Alt. 320.",,
3-populated.csv,NCG12050,Polkville,Community,community in W Cleveland County.,,
3-populated.csv,NCG12051,Polkville Township,Former community,"former township in W Cleveland County, now township no. 8.",,
3-populated.csv,NCG12056,Pollocksville,Town,"town in S Jones County on Trent River. Known as Trent Bridge as early as 1779, and a post office was est. 1809. Inc. 1834 as Pollocksville, but a municipal government was not formed at that time. Reincorporated 1849. The name Pollock appears at the location on the Collet map, 1770, and others into the nineteenth century, when Trent Bridge is shown across the river and Pollocksville at the site of the town. Produces lumber. Alt. 13.",,
3-populated.csv,NCG12057,Pollocksville Township,Township,E Jones County.,,
3-populated.csv,NCG12063,Polycarp,Community,"community in S Alexander County. Alt. approx. 1,000. Named for Rev. Polycarp Henkle, Lutheran minister in the vicinity in the nineteenth century.",,
3-populated.csv,NCG12064,Pomeiock,Village,"appears on the White-De Bry map, 1590, as an enclosed Indian village in present Hyde County between Lake Mattamuskeet and Wyesocking Bay.",,
3-populated.csv,NCG12065,Pomona,Former community,former community in central Guilford County now within Greensboro city limits. Alt. 868. Named for the Italian goddess of the fruit of trees; a nursery was once located there.,,
3-populated.csv,NCG12072,Pond Mountain Township,Township,NW Ashe County.,,
3-populated.csv,NCG12076,Pontop,Community,"community in NE Montgomery County served by post office, 1858-1873. See also Flaggtown.",Post office town,
3-populated.csv,NCG12078,Ponzer,Community,community in NW Hyde County on Pungo River.,,
3-populated.csv,NCG12079,Pool,Community,"community in SE Rowan County served by post office, 1872-1906.",Post office town,
3-populated.csv,NCG12082,Pooletown,Community,community in E Rowan County between Cedar and Panther Creeks. A post office named Pool was est. there 1872; closed 1906.,,
3-populated.csv,NCG12083,Poolville,Community,community in SE Pasquotank County on Pasquotank River.,,
3-populated.csv,NCG12085,Poor Town,Community,community in S Hertford County.,,
3-populated.csv,NCG12087,Poorlith,Community,community in W Union County.,,
3-populated.csv,NCG12088,Poors Ford,Community,"community in SE Polk County served by post office, 1881-1914. Named for Green River crossing.",Post office town,
3-populated.csv,NCG12090,Poors Knots,Community,"community in S Wilkes County served by post office, 1888-1916.",Post office town,
3-populated.csv,NCG12092,Pope,Community,community in central Robeson County.,,
3-populated.csv,NCG12097,Poplar,Community,"community in W Mitchell County on Nolichucky River. Alt. 1,993. A post office there, 1872-96, was called Hollow Poplar.",,
3-populated.csv,NCG12099,Poplar Branch,Community,community on the W shore of Currituck Sound in S Currituck County. Known first as Currituck Narrows. Post office 1829. See also Narrows.,,
3-populated.csv,NCG12101,Poplar Branch Township,Township,S Currituck County.,,
3-populated.csv,NCG12109,Poplar Grove,Community,community in NE Sampson County.,,
3-populated.csv,NCG12110,Poplar Hill,Community,"community in SW Anson County served by post office, 1825-1905.",Post office town,
3-populated.csv,NCG12114,Poplar Point Township,Township,N central Martin County.,,
3-populated.csv,NCG12116,Poplar Springs,Community,community in S Stokes County.,,
3-populated.csv,NCG12118,Poplar Tent Township,Former community,"former township in W Cabarrus County, now township no. 2.",,
3-populated.csv,NCG12119,Poplar Township,Township,NW Mitchell County.,,
3-populated.csv,NCG12121,Populi,Community,"community in NW Bladen County served by post office, 1892-1929.",Post office town,
3-populated.csv,NCG12124,Pores Knob,Community,"community in S Wilkes County near the peak of the same name. Name changed at one time to Fruitland and to East Fruitland, but the original name was soon restored.",,
3-populated.csv,NCG12131,Porter,Community,community in SE Stanly County. Named for an official of the railroad.,,
3-populated.csv,NCG12143,Portsmouth Township,Township,"E Carteret County, is made up of Core Banks extending from Cape Lookout to Ocracoke Inlet. See also Portsmouth Island.",,
3-populated.csv,NCG12147,Possum Hollow,Community,"community on the N side of Yadkin River, N central Caldwell County.",,
3-populated.csv,NCG12151,Possumtrot,Community,community in W Yancey County on Possumtrot Creek. Named by an early settler who was riding down a trail on horseback when a lone opossum entered the path ahead of him and trotted along in front of the horse for some distance.,,
3-populated.csv,NCG12154,Postell,Community,"community in W Cherokee County on Shoal Creek. Alt. 1,900. Named for Thomas Postell, an early settler.",,
3-populated.csv,NCG12172,Potecasi (potty-casey),Community,"community in E Northampton County. Named for its location near Potecasi Creek, an Indian word meaning ""parting of the waters."" A post office operated there, 1839-1928.",,
3-populated.csv,NCG12175,Potoskite,Village,"appears on the Moseley map, 1733, in S Currituck Precinct (now Currituck County), possibly representing an Indian village.",,
3-populated.csv,NCG12179,Potter,Community,"community in SW Union County served by post office, 1891-1900.",Post office town,
3-populated.csv,NCG12180,Potter's Hill,Community,"community in S central Lenoir County. So called for the Potter family, early settlers.",,
3-populated.csv,NCG12182,Potters Hill,Community,community in E Duplin County.,,
3-populated.csv,NCG12193,Pousville,Community,community in N Franklin County.,,
3-populated.csv,NCG12200,Powell Crossroads,Community,community in S Gates County.,,
3-populated.csv,NCG12205,Powellsville,Town,town in N central Bertie County. Post office est. 1879; inc. 1887. Named for a local family and originally known as Powell's Crossroads. Alt. 67.,,
3-populated.csv,NCG12206,Powellton,Community,"community in NW Richmond County. A post office operated there, 1829-1918. Named for Pleasant M. Powell.",,
3-populated.csv,NCG12207,Powelltown,Community,community in S Transylvania County near the mouth of East Fork French Broad River.,,
3-populated.csv,NCG12209,Powhatan,Community,community in N Johnston County. Alt. 294.,,
3-populated.csv,NCG12213,Prathers Creek Township,Township,W central Alleghany County.,,
3-populated.csv,NCG12214,Pratt,Community,"community in W Johnston County served by post office, 1884-1901.",Post office town,
3-populated.csv,NCG12215,Prattsburg,Former community,"former community in central Durham County approx. 2 mi. E of the original railroad station for Durham. In the 1850s, William Pratt refused to give a right-of-way or land for a station at Prattsburg. The railroad avoided his property, and as a result, Durham was est.",,
3-populated.csv,NCG12216,Prentiss,Community,community in S Macon County.,,
3-populated.csv,NCG12217,Prescott,Community,community in S central Beaufort County.,,
3-populated.csv,NCG12224,Prestonville,Community,community in NE Stokes County.,,
3-populated.csv,NCG12229,Price,Community,"community in NW Rockingham County. Est. 1868. Named for John Price, on whose plantation a store and post office were built. The post office, 1870-1956, for a time was known as Price's Store.",Post office town,
3-populated.csv,NCG12231,Price Creek Township,Township,W Yancey County.,,
3-populated.csv,NCG12232,Price Township,Township,NW Rockingham County.,,
3-populated.csv,NCG12233,Price's Mill,Community,community in W Union County.,,
3-populated.csv,NCG12234,Prices Creek,Community,"community in W Yancey County served by post office, 1888-1927.",Post office town,
3-populated.csv,NCG12238,Priest Hill,Community,community in central Moore County.,,
3-populated.csv,NCG12239,Prince George County,County,"was proposed as a name for new county by Colonial Assembly in 1762. Name, intended to honor future King George III, was rejected in favor of Bute County, which see.",,
3-populated.csv,NCG12241,Prince's Bridge,Former community,"former community in NE Chatham County on New Hope Creek. A post office operated there, 1828-32. See also Cyprett's Bridge.",,
