gazetteer_id,object_id,ein,wikidata_id,name,street,city,state,zip,affiliation,ruling,loc_name,geocoded_status,match_addr,addr_type,addnum,side,stpredir,stpretype,stname,sttype,staddr,city_2,county,postal,x,y,arc_address,arc_city,arc_postal,winter_address,religion,desc,website,phone
,110395,581684207,,MANNA CHURCH CAPITAL AREA,PO BOX 96,FUQUAY VARINA,NC,27526,3,198609,POSTAL,M,"27526, FUQUAY VARINA, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,FUQUAY VARINA,NOT AVAILABLE,27526,-78.78993,35.588462,PO BOX 96,FUQUAY VARINA,27526,,,,,
,36051,205080962,,MANNA CHURCH OF SANFORD,1408 BURNS DR,SANFORD,NC,27330,3,200610,POINTADDRESS,M,"1408 BURNS DR, SANFORD, NORTH CAROLINA, 27330",POINTADDRESS,1408,L,NOT AVAILABLE,NOT AVAILABLE,BURNS,DR,1408 BURNS DR,SANFORD,LEE,27330,-79.180847,35.501284,1408 BURNS DR,SANFORD,27330,,,,,
,86226,455074574,,MANNA FROM HEAVEN APOSTOLIC FAITH CHURCH,PO BOX 71136,DURHAM,NC,27722,3,201409,POSTAL,M,"27722, DURHAM, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DURHAM,NOT AVAILABLE,27722,-78.915532,36.08944,PO BOX 71136,DURHAM,27722,,,,,
,42128,237258056,,MARANATHA BAPT CHURCH,RT 8 BOX 91E ROCKY RIVER,CHARLOTTE,NC,28215,3,197302,POSTAL,M,"28215, CHARLOTTE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CHARLOTTE,NOT AVAILABLE,28215,-80.740661,35.23394,RT 8 BOX 91E ROCKY RIVER,CHARLOTTE,28215,,,,,
,104420,561796899,,MARANATHA BAPTIST CHURCH OF MOORESBORO NC,413 POLKVILLE RD,SHELBY,NC,28150,3,200804,POINTADDRESS,M,"413 POLKVILLE RD, SHELBY, NORTH CAROLINA, 28150",POINTADDRESS,413,L,NOT AVAILABLE,NOT AVAILABLE,POLKVILLE,RD,413 POLKVILLE RD,SHELBY,CLEVELAND,28150,-81.573052,35.303772,413 POLKVILLE RD,SHELBY,28150,,,,,
,102692,561055750,,MARANATHA BIBLE CHURCH,PO BOX 323,SALISBURY,NC,28145,3,197402,POSTAL,M,"28145, SALISBURY, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SALISBURY,NOT AVAILABLE,28145,-80.464641,35.662051,PO BOX 323,SALISBURY,28145,,,,,
,41868,237212663,,MARANATHA CAMP GROUNDS INC,RT 4 BOX 446-E,DURHAM,NC,27703,3,197301,POSTAL,M,"27703, DURHAM, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DURHAM,NOT AVAILABLE,27703,-78.878307,35.987214,RT 4 BOX 446-E,DURHAM,27703,,,,,
,47417,263330468,,MARANATHA FELLOWSHIP CHURCH,1756 LAMB AVE,HIGH POINT,NC,27260,3,201009,POINTADDRESS,M,"1756 LAMB AVE, HIGH POINT, NORTH CAROLINA, 27260",POINTADDRESS,1756,R,NOT AVAILABLE,NOT AVAILABLE,LAMB,AVE,1756 LAMB AVE,HIGH POINT,GUILFORD,27260,-79.979,35.964863,1756 LAMB AVE,HIGH POINT,27260,,,,,
,104990,562019666,,MARANATHA SOUL SAVING STATION,724 MONTANA DR STE P,CHARLOTTE,NC,28216,3,199810,POINTADDRESS,M,"724 MONTANA DR, CHARLOTTE, NORTH CAROLINA, 28216",POINTADDRESS,724,R,NOT AVAILABLE,NOT AVAILABLE,MONTANA,DR,724 MONTANA DR,CHARLOTTE,MECKLENBURG,28216,-80.870952,35.267544,724 MONTANA DR STE P,CHARLOTTE,28216,,,,,
,110582,581783575,,MARANATHA WORSHIP CENTER,99 WHITE ST S,CONCORD,NC,28027,9,196402,POINTADDRESS,M,"99 WHITE ST S, CONCORD, NORTH CAROLINA, 28027",POINTADDRESS,99,R,NOT AVAILABLE,NOT AVAILABLE,WHITE,ST,99 WHITE ST S,CONCORD,CABARRUS,28027,-80.597874,35.395116,99 WHITE ST S,CONCORD,28027,,,,,
,105598,562203566,,MARCUS BARR MINISTRIES INC,1001 S MARSHALL ST STE 75,WINSTON SALEM,NC,27101,3,200312,POINTADDRESS,M,"1001 S MARSHALL ST, WINSTON-SALEM, NORTH CAROLINA, 27101",POINTADDRESS,1001,R,S,NOT AVAILABLE,MARSHALL,ST,1001 S MARSHALL ST,WINSTON-SALEM,FORSYTH,27101,-80.243406,36.082817,1001 S MARSHALL ST STE 75,WINSTON SALEM,27101,,,,,
,110912,581912375,,MARGARETS CHAPEL UNITED HOLY CHURCH OF AMERICA,RT 2 BOX 120,STALEY,NC,27355,9,199007,POSTAL,M,"27355, STALEY, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,STALEY,NOT AVAILABLE,27355,-79.550758,35.79479,RT 2 BOX 120,STALEY,27355,,,,,
,104591,561865053,,MARION CORNERSTONE,PO BOX 416,MARION,NC,28752,9,197210,POSTAL,M,"28752, MARION, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,MARION,NOT AVAILABLE,28752,-82.005913,35.685084,PO BOX 416,MARION,28752,,,,,
,110700,581784717,,MARION FIRST PH CHURCH,416 STROUD ST,MARION,NC,28752,9,196402,STREETADDRESS,M,"416 STROUD ST, MARION, NORTH CAROLINA, 28752",STREETADDRESS,416,L,NOT AVAILABLE,NOT AVAILABLE,STROUD,ST,416 STROUD ST,MARION,MCDOWELL,28752,-82.021152,35.663314,416 STROUD ST,MARION,28752,,,,,
,105414,562154302,,MARION-FAITH,PO BOX 2693,MARION,NC,28752,9,197210,POSTAL,M,"28752, MARION, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,MARION,NOT AVAILABLE,28752,-82.005913,35.685084,PO BOX 2693,MARION,28752,,,,,
,104882,561977114,,MARK MUIRHEAD MINISTRIES INC,PO BOX 2001,PINEHURST,NC,28370,3,199807,POSTAL,M,"28370, PINEHURST, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,PINEHURST,NOT AVAILABLE,28370,-79.469092,35.171051,PO BOX 2001,PINEHURST,28370,,,,,
,92313,474474608,,MARKAZ TAWHEED WA SUNNAH,3714 S ALSTON AVE,DURHAM,NC,27713,3,201711,POINTADDRESS,M,"3714 S ALSTON AVE, DURHAM, NORTH CAROLINA, 27713",POINTADDRESS,3714,L,S,NOT AVAILABLE,ALSTON,AVE,3714 S ALSTON AVE,DURHAM,DURHAM,27713,-78.887184,35.926879,3714 S ALSTON AVE,DURHAM,27713,,,,,
,104858,561960045,,MARKETPLACE CHURCH,2936 NC HWY 127 SOUTH,HICKORY,NC,28602,9,196408,STREETADDRESS,M,"2936 NC-127 S, HICKORY, NORTH CAROLINA, 28602",STREETADDRESS,2936,R,NOT AVAILABLE,NC,127,NOT AVAILABLE,2936 NC-127 S,HICKORY,CATAWBA,28602,-81.36623,35.687001,2936 NC HWY 127 SOUTH,HICKORY,28602,,,,,
,106317,566170075,,MARTIN STREET BAPTIST CHURCH,1001 E MARTIN ST,RALEIGH,NC,27601,9,195504,POINTADDRESS,M,"1001 E MARTIN ST, RALEIGH, NORTH CAROLINA, 27601",POINTADDRESS,1001,L,E,NOT AVAILABLE,MARTIN,ST,1001 E MARTIN ST,RALEIGH,WAKE,27601,-78.623892,35.776418,1001 E MARTIN ST,RALEIGH,27601,,,,,
,104908,561985169,,MARVIN UNITED METHODIST CHURCH,6740 NC HIGHWAY 87 S,FAYETTEVILLE,NC,28306,9,197410,POINTADDRESS,M,"6740 NC HIGHWAY 87 S, FAYETTEVILLE, NORTH CAROLINA, 28306",POINTADDRESS,6740,L,NOT AVAILABLE,NC HIGHWAY,87,NOT AVAILABLE,6740 NC HIGHWAY 87 S,FAYETTEVILLE,CUMBERLAND,28306,-78.848965,34.892515,6740 NC HIGHWAY 87 S,FAYETTEVILLE,28306,,,,,
,119284,861170220,,MARY B MULLEN BIBLE CAMP INC,354 SAINT JOHNS CHURCH RD,LAKE LURE,NC,28746,3,200708,POINTADDRESS,M,"354 SAINT JOHNS CHURCH RD, LAKE LURE, NORTH CAROLINA, 28746",POINTADDRESS,354,L,NOT AVAILABLE,NOT AVAILABLE,SAINT JOHNS CHURCH,RD,354 SAINT JOHNS CHURCH RD,LAKE LURE,RUTHERFORD,28746,-82.125838,35.450554,354 SAINT JOHNS CHURCH RD,LAKE LURE,28746,,,,,
,103893,561555071,,MARY GROVE MISSIONARY BAPTIST CHURCH INC,6202 WIGGINS MILL RD,LUCAMA,NC,27851,3,200808,POINTADDRESS,M,"6202 WIGGINS MILL RD, LUCAMA, NORTH CAROLINA, 27851",POINTADDRESS,6202,L,NOT AVAILABLE,NOT AVAILABLE,WIGGINS MILL,RD,6202 WIGGINS MILL RD,LUCAMA,WILSON,27851,-78.043412,35.672997,6202 WIGGINS MILL RD,LUCAMA,27851,,,,,
,105073,562043756,,MASJID AL-MUMINUM INC,1500 HARRIET TUBMAN DR,WINSTON-SALEM,NC,27105,3,200107,POINTADDRESS,M,"1500 HARRIET TUBMAN DR, WINSTON-SALEM, NORTH CAROLINA, 27105",POINTADDRESS,1500,L,NOT AVAILABLE,NOT AVAILABLE,HARRIET TUBMAN,DR,1500 HARRIET TUBMAN DR,WINSTON-SALEM,FORSYTH,27105,-80.237995,36.113951,1500 HARRIET TUBMAN DR,WINSTON-SALEM,27105,,,,,
,104626,561878682,,MASJID AL-TAQWA,1217 WOODBAIR AVENUE,GREENSBORO,NC,27405,3,199501,STREETADDRESS,M,"1217 WOODBRIAR AVE, GREENSBORO, NORTH CAROLINA, 27405",STREETADDRESS,1217,L,NOT AVAILABLE,NOT AVAILABLE,WOODBRIAR,AVE,1217 WOODBRIAR AVE,GREENSBORO,GUILFORD,27405,-79.74503,36.096052,1217 WOODBAIR AVENUE,GREENSBORO,27405,,,,,
,104046,561639611,,MASJID OMAR IBN SAYYID INCORPORATED,PO BOX 286,FAYETTEVILLE,NC,28302,3,200306,POSTAL,M,"28302, FAYETTEVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,FAYETTEVILLE,NOT AVAILABLE,28302,-78.877761,35.056251,PO BOX 286,FAYETTEVILLE,28302,,,,,
,120894,943422614,,MASKIL FELLOWSHIP CHURCH INC,PO BOX 27727,RALEIGH,NC,27611,9,199112,POSTAL,M,"27611, RALEIGH, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RALEIGH,NOT AVAILABLE,27611,-78.634654,35.780364,PO BOX 27727,RALEIGH,27611,,,,,
,105254,562100794,,MASKIL FELLOWSHIP INTERNATIONAL INC,PO BOX 27722,RALEIGH,NC,27611,3,200005,POSTAL,M,"27611, RALEIGH, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RALEIGH,NOT AVAILABLE,27611,-78.634654,35.780364,PO BOX 27722,RALEIGH,27611,,,,,
,35238,203279589,,MASTERPEACE CHRISTIAN CENTER INC,7208 CHADWYCK FARMS DR,CHARLOTTE,NC,28226,3,200607,POINTADDRESS,M,"7208 CHADWYCK FARMS DR, CHARLOTTE, NORTH CAROLINA, 28226",POINTADDRESS,7208,L,NOT AVAILABLE,NOT AVAILABLE,CHADWYCK FARMS,DR,7208 CHADWYCK FARMS DR,CHARLOTTE,MECKLENBURG,28226,-80.801763,35.105819,7208 CHADWYCK FARMS DR,CHARLOTTE,28226,,,,,
,33198,141840443,,MASTERS TOUCH MINISTRIES GLOBAL INC,PO BOX 91,WINSTON SALEM,NC,27102,3,200311,POSTAL,M,"27102, WINSTON SALEM, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WINSTON SALEM,NOT AVAILABLE,27102,-80.242731,36.113421,PO BOX 91,WINSTON SALEM,27102,,,,,
,91838,473204358,,MATHETES 268 MINISTRIES INC,1011 OAK FOREST DR NW,WILSON,NC,27896,3,201503,POINTADDRESS,M,"1011 OAK FOREST DR NW, WILSON, NORTH CAROLINA, 27896",POINTADDRESS,1011,L,NOT AVAILABLE,NOT AVAILABLE,OAK FOREST,DR,1011 OAK FOREST DR NW,WILSON,WILSON,27896,-77.943109,35.737994,1011 OAK FOREST DR NW,WILSON,27896,,,,,
,118325,822652909,,MATT CRUMP MINISTRIES INC,6016 CHESWICK PL,FAYETTEVILLE,NC,28306,3,201709,POINTADDRESS,M,"6016 CHESWICK PL, FAYETTEVILLE, NORTH CAROLINA, 28306",POINTADDRESS,6016,L,NOT AVAILABLE,NOT AVAILABLE,CHESWICK,PL,6016 CHESWICK PL,FAYETTEVILLE,CUMBERLAND,28306,-78.982368,34.984794,6016 CHESWICK PL,FAYETTEVILLE,28306,,,,,
,115864,800839429,,MATTHEW 25 MINISTRY,2305 HYDE ST,BURLINGTON,NC,27217,9,199112,POINTADDRESS,M,"2305 HYDE ST, BURLINGTON, NORTH CAROLINA, 27217",POINTADDRESS,2305,L,NOT AVAILABLE,NOT AVAILABLE,HYDE,ST,2305 HYDE ST,BURLINGTON,ALAMANCE,27217,-79.39668,36.099854,2305 HYDE ST,BURLINGTON,27217,,,,,
,105672,562225265,,MATTHEWS KOREAN PRESBYTERIAN CHURCH,2308 BIG PINE DR,MATTHEWS,NC,28105,9,196703,POINTADDRESS,M,"2308 BIG PINE DR, MATTHEWS, NORTH CAROLINA, 28105",POINTADDRESS,2308,R,NOT AVAILABLE,NOT AVAILABLE,BIG PINE,DR,2308 BIG PINE DR,MATTHEWS,MECKLENBURG,28105,-80.728381,35.074826,2308 BIG PINE DR,MATTHEWS,28105,,,,,
,102521,560789770,,MAUPIN AVE PRESBYTERIAN CHURCH,100 MAUPIN AVE,SALISBURY,NC,28144,9,196703,POINTADDRESS,M,"100 MAUPIN AVE, SALISBURY, NORTH CAROLINA, 28144",POINTADDRESS,100,R,NOT AVAILABLE,NOT AVAILABLE,MAUPIN,AVE,100 MAUPIN AVE,SALISBURY,ROWAN,28144,-80.487809,35.658506,100 MAUPIN AVE,SALISBURY,28144,,,,,
,106210,566047326,,MAXWELL CHAMBERS TRUST FUND OF FIRST PRESBYTERIAN CHURCH ELDERS,308 W FISHER ST,SALISBURY,NC,28144,3,196008,POINTADDRESS,M,"308 W FISHER ST, SALISBURY, NORTH CAROLINA, 28144",POINTADDRESS,308,R,W,NOT AVAILABLE,FISHER,ST,308 W FISHER ST,SALISBURY,ROWAN,28144,-80.473772,35.668854,308 W FISHER ST,SALISBURY,28144,,,,,
,50925,300228728,,MAYSVILLE CHURCH OF CHRIST,92 BYNUM ST,MAYSVILLE,NC,28555,3,200502,STREETADDRESS,M,"92 BYNUM AVE, MAYSVILLE, NORTH CAROLINA, 28555",STREETADDRESS,92,L,NOT AVAILABLE,NOT AVAILABLE,BYNUM,AVE,92 BYNUM AVE,MAYSVILLE,JONES,28555,-77.229173,34.910497,92 BYNUM ST,MAYSVILLE,28555,,,,,
,103551,561405879,,MAYSVILLE UNITED METHODIST CHURCH,PO BOX 598,MAYSVILLE,NC,28555,9,197410,POSTAL,M,"28555, MAYSVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,MAYSVILLE,NOT AVAILABLE,28555,-77.237473,34.881424,PO BOX 598,MAYSVILLE,28555,,,,,
,46612,261473857,,MCBRAYER SPRINGS MISSION,1903 MCBRYR SPGS RD,SHELBY,NC,28150,9,197404,POINTADDRESS,M,"1903 MCBRAYER SPRINGS RD, SHELBY, NORTH CAROLINA, 28150",POINTADDRESS,1903,L,NOT AVAILABLE,NOT AVAILABLE,MCBRAYER SPRINGS,RD,1903 MCBRAYER SPRINGS RD,SHELBY,CLEVELAND,28150,-81.524967,35.343995,1903 MCBRYR SPGS RD,SHELBY,28150,,,,,
,104641,561890507,,MCC OF WINSTON-SALEM,4105 PATSY DR,WINSTON SALEM,NC,27107,9,197302,POINTADDRESS,M,"4105 PATSY DR, WINSTON-SALEM, NORTH CAROLINA, 27107",POINTADDRESS,4105,R,NOT AVAILABLE,NOT AVAILABLE,PATSY,DR,4105 PATSY DR,WINSTON-SALEM,FORSYTH,27107,-80.136999,36.057558,4105 PATSY DR,WINSTON SALEM,27107,,,,,
,120919,943446045,,MCLEAN PRESBYTERIAN CHURCH,723 FIRE TOWER RD,ELLERBE,NC,28338,9,198205,POINTADDRESS,M,"723 FIRE TOWER RD, ELLERBE, NORTH CAROLINA, 28338",POINTADDRESS,723,L,NOT AVAILABLE,NOT AVAILABLE,FIRE TOWER,RD,723 FIRE TOWER RD,ELLERBE,RICHMOND,28338,-79.70003,35.086368,723 FIRE TOWER RD,ELLERBE,28338,,,,,
,104847,561961884,,MEADOWLAKE PRESBYTERIAN CHURCH,6501 GILEAD RD,HUNTERSVILLE,NC,28078,9,196401,POINTADDRESS,M,"6501 GILEAD RD, HUNTERSVILLE, NORTH CAROLINA, 28078",POINTADDRESS,6501,R,NOT AVAILABLE,NOT AVAILABLE,GILEAD,RD,6501 GILEAD RD,HUNTERSVILLE,MECKLENBURG,28078,-80.910323,35.416575,6501 GILEAD RD,HUNTERSVILLE,28078,,,,,
,102727,561101041,,MEADOWVIEW REFORMED PRESBYTERIAN CHURCH,1 GRACEWAY DR,LEXINGTON,NC,27295,9,197404,STREETADDRESS,M,"1 GRACEWAY DR, LEXINGTON, NORTH CAROLINA, 27295",STREETADDRESS,1,R,NOT AVAILABLE,NOT AVAILABLE,GRACEWAY,DR,1 GRACEWAY DR,LEXINGTON,DAVIDSON,27295,-80.286918,35.819387,1 GRACEWAY DR,LEXINGTON,27295,,,,,
,106266,566073663,,MEBANE GOSPEL CHAPEL,PO BOX 39,MEBANE,NC,27302,3,196606,POSTAL,M,"27302, MEBANE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,MEBANE,NOT AVAILABLE,27302,-79.267456,36.096812,PO BOX 39,MEBANE,27302,,,,,
,102489,560732122,,MEBANE PRESBYTERIAN CHURCH,402 S FIFTH ST,MEBANE,NC,27302,9,198205,POINTADDRESS,M,"402 S FIFTH ST, MEBANE, NORTH CAROLINA, 27302",POINTADDRESS,402,L,S,NOT AVAILABLE,FIFTH,ST,402 S FIFTH ST,MEBANE,ALAMANCE,27302,-79.268361,36.091964,402 S FIFTH ST,MEBANE,27302,,,,,
,104366,561779865,,MECKLENBERG AREA CATHOLIC SCHOOLS,1123 S CHURCH ST,CHARLOTTE,NC,28203,9,197201,POINTADDRESS,M,"1123 S CHURCH ST, CHARLOTTE, NORTH CAROLINA, 28203",POINTADDRESS,1123,R,S,NOT AVAILABLE,CHURCH,ST,1123 S CHURCH ST,CHARLOTTE,MECKLENBURG,28203,-80.854144,35.221264,1123 S CHURCH ST,CHARLOTTE,28203,,,,,
,104383,561788373,,MECKLENBURG COMMUNITY CHURCH,8335 BROWNE RD,CHARLOTTE,NC,28269,3,199412,POINTADDRESS,M,"8335 BROWNE RD, CHARLOTTE, NORTH CAROLINA, 28269",POINTADDRESS,8335,L,NOT AVAILABLE,NOT AVAILABLE,BROWNE,RD,8335 BROWNE RD,CHARLOTTE,MECKLENBURG,28269,-80.797908,35.356946,8335 BROWNE RD,CHARLOTTE,28269,,,,,
,103961,561583407,,MECKLENBURG MINISTRIES,3900A PARK RD,CHARLOTTE,NC,28209,3,198805,STREETADDRESS,M,"3900 PARK RD, CHARLOTTE, NORTH CAROLINA, 28209",STREETADDRESS,3900,L,NOT AVAILABLE,NOT AVAILABLE,PARK,RD,3900 PARK RD,CHARLOTTE,MECKLENBURG,28209,-80.851074,35.177867,3900A PARK RD,CHARLOTTE,28209,,,,,
,111322,593567141,,MEDIA IN MINISTRY ASSOCIATION,18 OFFSHORE DR,ASHEVILLE,NC,28805,3,199910,POINTADDRESS,M,"18 OFFSHORE DR, ASHEVILLE, NORTH CAROLINA, 28805",POINTADDRESS,18,R,NOT AVAILABLE,NOT AVAILABLE,OFFSHORE,DR,18 OFFSHORE DR,ASHEVILLE,BUNCOMBE,28805,-82.451178,35.624085,18 OFFSHORE DR,ASHEVILLE,28805,,,,,
,104267,561742462,,MEDIA TALK MINISTRY INCORPORATED,PO BOX 1564,JACKSONVILLE,NC,28541,3,199303,POSTAL,M,"28541, JACKSONVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,JACKSONVILLE,NOT AVAILABLE,28541,-77.422112,34.750041,PO BOX 1564,JACKSONVILLE,28541,,,,,
,103321,561380099,,MEDICAL MISSIONARY PRESS,474 BLUE HILL RD,MARSHALL,NC,28753,3,198405,POINTADDRESS,M,"474 BLUE HILL RD, MARSHALL, NORTH CAROLINA, 28753",POINTADDRESS,474,R,NOT AVAILABLE,NOT AVAILABLE,BLUE HILL,RD,474 BLUE HILL RD,MARSHALL,MADISON,28753,-82.764709,35.799395,474 BLUE HILL RD,MARSHALL,28753,,,,,
,116514,811918401,,MEDICINE WHEEL COLLECTIVE,4 STARFOREST RD,BLACK MTN,NC,28711,3,201802,STREETNAME,M,"STARFOREST RD, BLACK MOUNTAIN, NORTH CAROLINA, 28711",STREETNAME,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,STARFOREST,RD,STARFOREST RD,BLACK MOUNTAIN,RUTHERFORD,28711,-82.197397,35.52184,4 STARFOREST RD,BLACK MTN,28711,,,,,
,36722,208466783,,MEDITATION FOR INNER PEACE AND SELFMASTERY INC,67 HUBBARD AVE,ASHEVILLE,NC,28806,3,200803,POINTADDRESS,M,"67 HUBBARD AVE, ASHEVILLE, NORTH CAROLINA, 28806",POINTADDRESS,67,L,NOT AVAILABLE,NOT AVAILABLE,HUBBARD,AVE,67 HUBBARD AVE,ASHEVILLE,BUNCOMBE,28806,-82.586435,35.568873,67 HUBBARD AVE,ASHEVILLE,28806,,,,,
,120100,900934543,,MEDSYN ORG,5917 GROSNER PL,CHARLOTTE,NC,28211,3,201408,POINTADDRESS,M,"5917 GROSNER PL, CHARLOTTE, NORTH CAROLINA, 28211",POINTADDRESS,5917,R,NOT AVAILABLE,NOT AVAILABLE,GROSNER,PL,5917 GROSNER PL,CHARLOTTE,MECKLENBURG,28211,-80.777541,35.163092,5917 GROSNER PL,CHARLOTTE,28211,,,,,
,91002,471408247,,MEEK REDEMPTION CENTER OF FAITH,711 CHICKEN FOOT RD,TAR HEEL,NC,28392,9,199112,POINTADDRESS,M,"711 CHICKEN FOOT RD, TAR HEEL, NORTH CAROLINA, 28392",POINTADDRESS,711,L,NOT AVAILABLE,NOT AVAILABLE,CHICKEN FOOT,RD,711 CHICKEN FOOT RD,TAR HEEL,BLADEN,28392,-78.822858,34.727616,711 CHICKEN FOOT RD,TAR HEEL,28392,,,,,
,117310,814362741,,MEETING GROUNDS OF CHRIST JESUS OUT REACH & DELIVERENCE MINISTRIES,PO BOX 48243,CUMBERLAND,NC,28331,3,201805,POSTAL,M,"28331, CUMBERLAND, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CUMBERLAND,NOT AVAILABLE,28331,-78.96312,35.009336,PO BOX 48243,CUMBERLAND,28331,,,,,
,36446,205904439,,MELFIELD UNITED CHURCH OF CHRIST,2144 MELFIELD DR,HAW RIVER,NC,27258,3,200703,POINTADDRESS,M,"2144 MELFIELD DR, HAW RIVER, NORTH CAROLINA, 27258",POINTADDRESS,2144,R,NOT AVAILABLE,NOT AVAILABLE,MELFIELD,DR,2144 MELFIELD DR,HAW RIVER,ALAMANCE,27258,-79.335858,36.035304,2144 MELFIELD DR,HAW RIVER,27258,,,,,
,102607,560939075,,MEMORIAL BAPTIST CHURCH,PO BOX 485,BUIES CREEK,NC,27506,3,197104,POSTAL,M,"27506, BUIES CREEK, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,BUIES CREEK,NOT AVAILABLE,27506,-78.737189,35.410456,PO BOX 485,BUIES CREEK,27506,,,,,
,119620,900345651,,MEMORIAL CHURCH OF GOD,53 CANTRELL LN,MARSHALL,NC,28753,9,196007,STREETADDRESS,M,"53 CANTRELL LN, MARSHALL, NORTH CAROLINA, 28753",STREETADDRESS,53,L,NOT AVAILABLE,NOT AVAILABLE,CANTRELL,LN,53 CANTRELL LN,MARSHALL,MADISON,28753,-82.643849,36.003095,53 CANTRELL LN,MARSHALL,28753,,,,,
,102735,561116545,,MEMORIAL PARK,100 LEONARD ST,THOMASVILLE,NC,27360,9,0,POINTADDRESS,M,"100 LEONARD ST, THOMASVILLE, NORTH CAROLINA, 27360",POINTADDRESS,100,L,NOT AVAILABLE,NOT AVAILABLE,LEONARD,ST,100 LEONARD ST,THOMASVILLE,DAVIDSON,27360,-80.08176,35.888467,100 LEONARD ST,THOMASVILLE,27360,,,,,
,102426,560629348,,MEMORIAL UNITED METHODIST CHURCH,PO BOX 428,THOMASVILLE,NC,27361,9,197410,POSTAL,M,"27361, THOMASVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,THOMASVILLE,NOT AVAILABLE,27361,-80.082092,35.883621,PO BOX 428,THOMASVILLE,27361,,,,,
,106193,566022445,,MEMORIAL UNITED METHODIST CHURCH,4012 CENTRAL AVE,CHARLOTTE,NC,28205,0,201203,POINTADDRESS,M,"4012 CENTRAL AVE, CHARLOTTE, NORTH CAROLINA, 28205",POINTADDRESS,4012,L,NOT AVAILABLE,NOT AVAILABLE,CENTRAL,AVE,4012 CENTRAL AVE,CHARLOTTE,MECKLENBURG,28205,-80.777725,35.215323,4012 CENTRAL AVE,CHARLOTTE,28205,,,,,
