id,label,description,type,counties,geonameid,latitude,longitude
NCG21290,Indian Grave Gap,"on the Mitchell County, N.C.-Unicoi County, Tenn., line. Alt. approx. 3,100.",gap,Mitchell,4472647,36.11067,-82.36069
NCG21291,Indian Island,"in Pamlico River, SE Beaufort County. Approx. 1 1/10 mi. long and 3/10 mi. wide.",island,Beaufort,4472664,35.36045,-76.65215
NCG21292,Indian Ridge,"W Haywood County in Great Smoky Mountains National Park, a spur extending S from Mount Sterling Ridge, center near lat. 35°40' N., long. 83°07'10"" W.",ridge,Haywood,4472675,35.66842,-83.12839
NCG21293,Indian Ridge,SW Macon County between Big Indian Creek and Nantahala River.,ridge,Macon,4472676,35.03176,-83.50905
NCG21294,Indian Swamp,rises in S Robeson County and flows S into Ashpole Swamp.,swamp,Robeson,4472684,34.371,-79.07642
NCG21295,Indiantown,"community in E central Camden County. A post office est. 1882 operated there until 1934. Settled prior to 1697. In 1704 the Governor's Council ordered a reservation to be laid off for the Yeopim Indians, and it is from the reservation that the present name derives.",community,Camden,4472696,36.33432,-76.07632
NCG21296,Ingram Branch,rises in NE Cherokee County and flows NE into Worm Creek.,branch,Cherokee,4472714,35.19453,-83.78934
NCG21297,Iron Mountain,NW Mitchell County at the head of Bearwallow Creek.,mountain,Mitchell,4472783,36.14345,-82.18235
NCG21298,Island Creek,rises in SE Alexander County and flows S into Catawba River.,creek,Alexander,4472827,35.82791,-81.14091
NCG21299,Island Creek,rises in E Burke County and flows N into Catawba River.,creek,Burke,4472830,35.77874,-81.5037
NCG21300,Island Creek,"rises in S Duplin County and flows SE into Northeast Cape Fear River. Appears as Cook Creek on the Collet map, 1770; not shown on the Price map, 1808, but shown and named Island Creek on the MacRae map, 1833.",creek,Duplin,4472831,34.77433,-77.89498
NCG21301,Island Creek,a channel of Chowan River flowing N of an unnamed island ¾ mi. long in W Gates County.,channel,Gates,4472832,36.36821,-76.79607
NCG21302,Island Creek,"rises in NE Granville County and flows N and NE along the Granville-Vance county line until it reaches the NW corner of Vance County, where it enters Island Creek Reservoir.",creek,Granville|Vance,,,
NCG21303,Island Creek,"rises in E Jones County and flows N into Trent River. Appears on the Moseley map, 1733, which also shows Murfy's Ferry across the Trent River near the mouth of Island Creek.",creek,Jones,4472836,35.05683,-77.14967
NCG21304,Island Creek,rises in W Montgomery County and flows N and NW into Pee Dee River.,creek,Montgomery,,,
NCG21305,Island Creek,rises in N New Hanover County and flows NW forming the New Hanover-Pender county line before entering Northeast Cape Fear River.,creek,New Hanover|Pender,4475941,34.50711,-77.82943
NCG21306,Island Creek,"rises in SE Rockingham County and flows NE into Caswell County, where it enters Dan River.",creek,Rockingham|Caswell,4455544,36.3743,-79.97865
NCG21307,Island Creek,rises in SW Rutherford County and flows NE into Broad River.,creek,Rutherford,4472838,35.42179,-82.17483
NCG21308,Island Ford,in N Rockingham County within present city of Eden. Eighteenth-century Salem-Petersburg road crossed Smith River there.,transportation,Rockingham,,,
NCG21309,Island Ford,"former passage over the Catawba River between Catawba and Iredell Counties near the site of the dam that forms Lookout Shoals Lake, which see. Appears on maps of the Revolutionary period and on the Price map, 1808, as one of the northernmost fords over the river.",transportation,Catawba|Iredell,4472849,35.75319,-81.08675
NCG21310,Ivy Creek,"is formed in N Buncombe County by the junction of North Fork Ivy Creek and Dillingham Creek and flows W into Madison County (doubling back into Buncombe County at one point), where it joins Little Ivy Creek at the county line to form Ivy River.",creek,Buncombe|Madison,4472893,35.77677,-82.64791
NCG21311,Ivy Gap,on the Buncombe-Yancey county line NW of Cane River Gap.,gap,Buncombe|Yancey,4472899,35.81289,-82.35346
NCG21312,Ivy Gap,community in N Haywood County on Mount Sterling Creek.,community,Haywood,4472896,35.7276,-83.0857
NCG21313,Ivy Gap,"W Haywood County in Great Smoky Mountains National Park near lat. 35°43'23"" N., long. 83°05'10"" W.",gap,Haywood,4472896,35.7276,-83.0857
NCG21314,Ivy Gap,"on the Madison-Yancey county line near Fox Creek. Alt. approx. 3,140.",gap,Madison|Yancey,4472897,35.90844,-82.47236
NCG21315,Ivy Knob,W Henderson County between Brock Mountain and Cash Creek.,knob,Henderson,4472909,35.33595,-82.60373
NCG21316,Jack Creek,rises in central Beaufort County and flows E into Nevil Creek.,creek,Beaufort,4472968,35.4335,-76.90911
NCG21317,Jack Creek,rises in E Beaufort County and flows NW into Pungo Creek.,creek,Beaufort,4472968,35.4335,-76.90911
NCG21318,Jacks Branch,rises in W Anson County and flows SE into Brown Creek.,branch,Anson,4472991,35.05682,-80.12867
NCG21319,Jackson,"town and county seat, central Northampton County. Alt. 131. Inc. 1873. Settled prior to 1741 and known as Potecase Bridge. Made county seat in 1741 and known as Northampton Court House until renamed Jackson in 1826, presumably for Andrew Jackson (1767-1845), recent unsuccessful Democratic candidate for president. In 1808 the General Assembly had authorized the county seat to be named Atherton, but apparently the name was never adopted. It probably was intended to honor Maj. Jeptha Atherton, member of the Provincial Congress and the General Assembly. Produces lumber.",town,Northampton,4473017,36.3896,-77.42136
NCG21320,Jackson,"town authorized in 1818 to be laid off by Isaac Medley, Eustis Hunt, Gideon Johnston, John May Sr., and Joseph Porter ""on the north side of Dan river, at the Eagle falls in Rockingham county."" The scheme for developing a town there was proved to be a fraud in the case Morehead vs. Hunt, December 1826. See also Eagle Falls.",proposal,Rockingham,,,
NCG21321,Jackson Creek,"rises in SE Buncombe County and flows NE into McDowell County, where it enters Crooked Creek.",creek,Buncombe|McDowell,4473036,35.56568,-82.189
NCG21322,Jackson Creek,rises in NW Franklin County and flows N into Tar River.,creek,Franklin,,,
NCG21323,Jackson Creek,rises in central Granville County and flows E into Tar River.,creek,Granville,4473033,36.23765,-78.66306
NCG21324,Jackson Creek,"rises in W Moore County and flows S into Drowning Creek. Named for William Jackson, who settled on it about 1754.",creek,Moore,4473037,35.16487,-79.61476
NCG21325,Jackson Creek,rises in W Randolph County and flows SE into Uwharrie River.,creek,Randolph,4473039,35.66875,-79.97226
NCG21326,Jackson Knob,"SE Gaston County approx. 1 mi. SW of Boogertown. Alt. 1,080.",knob,Gaston,4473052,35.20625,-81.17119
NCG21327,Jackson Swamp,E Beaufort County.,swamp,Beaufort,4473066,35.46989,-76.74466
NCG21328,Jackson Township,S Nash County.,township,Nash,4473071,35.84337,-78.04075
NCG21329,Jackson Township,central Northampton County.,township,Northampton,4473072,36.38583,-77.43003
NCG21330,Jacksonville,"city and county seat, central Onslow County on New River. Alt. 23. A courthouse was constructed near there about 1757 at Wantland's Ferry. A new courthouse was constructed within Â½ mi. of the old one about 1819, and the county seat was called Onslow Court House. In 1843 the town of Jacksonville was authorized to be est. and inc. there, but it was not immediately done; the act was reenacted in 1849. Named for President Andrew Jackson (1767-1845). Produces lumber and apparel. Camp Lejeune is adjacent. See also Johnston.",city,Onslow,4473083,34.75405,-77.43024
NCG21331,Jacob Branch,rises in central Macon County and flows NE into Rocky Branch.,branch,Macon,4473094,35.21176,-83.40071
NCG21332,Jacob Branch,rises in W Pitt County and flows SE into Black Swamp.,branch,Pitt,4473097,35.61377,-77.59442
NCG21333,Jake Branch,rises in SE Clay County and flows NW into Muskrat Branch.,branch,Clay,4473113,35.04065,-83.61989
NCG21334,James Creek,"rises in SE Moore County and flows NE into Little River. Named for James McNeill, an early settler.",creek,Moore,,,
NCG21335,James Creek,rises in NE Pamlico County on N Goose Creek Island and flows NE into Pamlico River.,creek,Pamlico,4473140,35.31128,-76.53159
NCG21336,Jarrett Creek,rises in W McDowell County and flows SE into Catawba River.,creek,McDowell,4473188,35.63401,-82.19373
NCG21337,Jefferson,"town and county seat, central Ashe County. Inc. 1803 and named for Thomas Jefferson, who was president of the United States at the time. Alt. 2,900. Produces chemicals and textiles.",town,Ashe,4473226,36.4204,-81.47344
NCG21338,Jefferson,"town authorized to be laid out in Chatham County at Tyson's Mill on Deep River in 1796. Commissioners were appointed, but there is no evidence that the town ever developed. A warehouse was to have been erected in the town for the inspection of tobacco, beef, pork, flour, and other commodities.",proposal,Chatham,,,
NCG21339,Jefferson Township,central Ashe County.,township,Ashe,4473239,36.41622,-81.42328
NCG21340,Jenkins Branch,rises in SE Buncombe County and flows W into Rock Creek.,branch,Buncombe,4473249,35.68872,-82.62013
NCG21341,Jenkins Cove,NE Cherokee County. An unnamed stream flows NW in the cove.,cove,Cherokee,4473264,35.22674,-83.7278
NCG21342,Jericho,"community in S Caswell County. A post office operated there, 1904-17.",community,Caswell,4473302,36.28708,-79.36641
NCG21343,Jericho,"community in S Davie County near the head of Baxter Creek. Named for the Jericho Church of Christ, est. there in 1872. A post office that operated there, 1900-1902, was known as Kurfees.",community,Davie,,,
NCG21344,Jerome,community in NW Bladen County.,community,Bladen,4473315,34.84267,-78.73391
NCG21345,Jim Branch,rises in S Buncombe County and flows NW into Christian Creek.,branch,Buncombe,4473378,35.59011,-82.44734
NCG21346,Jim Branch,rises in W Haywood County and flows NW into Rough Fork.,branch,Haywood,4473379,35.61121,-83.12431
NCG21347,Jim Creek,rises near Stone Mountain in SW Henderson County and flows SW into Grassy Creek.,creek,Henderson,4473384,35.20345,-82.57457
NCG21348,Jinnys Branch,rises in SW Brunswick County and flows E and S into Shallotte Inlet.,branch,Brunswick,4490447,33.91055,-78.38157
NCG21349,Joes Creek,"rises in S Richmond County and flows SE onto the Richmond-Scotland county line and SE into Scotland County, where it enters Gum Swamp Creek. See also Rochdale.",creek,Scotland|Richmond,4473455,34.75683,-79.54283
NCG21350,Johns Branch,rises in W Graham County and flows SE into Santeetlah Creek.,branch,Graham,4473501,35.34175,-84.00213
NCG21351,Johns Cove,S Haywood County on Crawford Creek.,cove,Haywood,4473503,35.39372,-82.84346
NCG21352,Johnson Branch,rises in E Clay County and flows NW into Davenport Branch.,branch,Clay,4473521,35.09259,-83.61322
NCG21353,Johnson Branch,rises in W Haywood County and flows N into Campbell Creek.,branch,Haywood,4473523,35.51427,-83.0982
NCG21354,Johnson Branch,rises in W Macon County and flows E into Nantahala Lake.,branch,Macon,4473524,35.17231,-83.66906
NCG21355,Johnson Branch,rises in N Madison County and flows W into Shelton Laurel Creek.,branch,Madison,4473525,35.96566,-82.69709
NCG21356,Johnson Branch,rises in E Swain County and flows S into Tuckasegee River.,branch,Swain,4473526,35.43176,-83.41377
NCG21357,Johnson Cove,SE Buncombe County E of Turkey Ridge.,cove,Buncombe,4473553,35.60789,-82.34179
NCG21358,Johnson Creek,"a tidal creek in Core Sound near the Core Banks, E Carteret County.",creek,Carteret,4473558,34.75072,-76.42936
NCG21359,Johnson Creek,rises in N Granville County and flows E into Grassy Creek basin of Kerr Lake.,creek,Granville,4473563,36.53125,-78.60611
NCG21360,Johnson Creek,rises in S Granville County and flows SE into Aycock Creek.,creek,Granville,4473563,36.53125,-78.60611
NCG21361,Johnson Gap,N Graham County between tributaries of Sawyer Creek and Stecoah Creek.,gap,Graham,4473571,35.3787,-83.71017
NCG21362,Johnson Gap,W Haywood County between Johnson Branch and Pine Tree Cove.,gap,Haywood,4473572,35.50594,-83.09153
NCG21363,Johnson Pond,N Harnett County on West Buies Creek. Approx. ½ mi. long.,pond,Harnett,,,
NCG21364,Johnsonville,community in SW Cherokee County at the mouth of Hothouse Branch.,community,Cherokee,4473626,35.01147,-84.26297
NCG21365,Johnsonville,"community in W Harnett County named for Samuel Johnson, early innkeeper there. Surrounding elevated lands first known as Mount Pleasant by Highland Scots who settled there in the 1750s. Name changed later to Camerons Hill for Daniel Cameron, who lived nearby. Afterward changed to its present name. Flora MacDonald, Scottish heroine, lived there, 1774-75. In a mound 4 mi. W are buried over 100 Indians, victims of a massacre shortly before the area was settled by Scots. The mound has been vandalized.",community,Harnett,4049768,35.28294,-79.10725
NCG21366,Jolly Branch,rises in SW Cleveland County and flows S beside Jolly Mountain into Broad River.,branch,Cleveland,4473646,35.20374,-81.67343
NCG21367,Jonas Ridge,"mountain range in NW Burke County. Named for Jonas Braswell, an early settler who froze to death there.",mountains,Burke,4473665,35.97263,-81.89483
NCG21368,Jones Branch,rises in SW Buncombe County near Jones Mountain and flows W into Newfound Creek.,branch,Buncombe,,,
NCG21369,Jones Branch,rises in NE Cherokee County and flows SE into Ricket Branch.,branch,Cherokee,4473675,35.19592,-83.85851
NCG21370,Jones Branch,rises in central Haywood County and flows NW into Pigeon River.,branch,Haywood,,,
NCG21371,Jones Branch,rises in W Madison County and flows NE into East Fork Shut-in Creek.,branch,Madison,4473677,35.87094,-82.88737
NCG21372,Jones Chapel,community in NW Martin County.,community,Martin,4473703,36.04321,-77.31913
NCG21373,Jones Cove,central Haywood County near the head of Jones Branch.,cove,Haywood,4473717,35.69186,-82.97674
NCG21374,Jones Creek,rises in SW Avery County and flows E into North Toe River.,creek,Avery,4473721,35.98179,-82.01595
NCG21375,Jones Creek,rises in SE Buncombe County and flows SE into Broad River.,creek,Buncombe,,,
NCG21376,Jones Creek,rises in NE Jackson County and flows W into Dark Ridge Creek.,creek,Jackson,4473725,35.41343,-83.10542
NCG21377,Jones Creek,rises in S Macon County and flows N into Cartoogechaye Creek.,creek,Macon,4473726,35.13454,-83.48877
NCG21378,Jones Creek,rises in E Rockingham County and flows E into Lower Hogans Creek. Appears as Pruetts Fork Creek in early records; known as Manly Mill Creek in the 1920s and more recently by its present name.,creek,Rockingham,4473729,36.37986,-79.53836
NCG21379,Jones Creek,rises in NE Swain County and flows SW into Raven Fork.,creek,Swain,4473731,35.3476,-83.43266
NCG21380,Jones Creek,rises in S Swain County and flows NW into Bowers Creek.,creek,Swain,4473731,35.3476,-83.43266
NCG21381,Jones Gap,S Macon County between Cadon Gap and the head of Stephens Creek.,gap,Macon,4473736,35.07731,-83.2921
NCG21382,Jones Island,"in White Oak River, W Carteret County, near the mouth of Pettivers Creek. Named for Robert Jones.",island,Carteret,4473744,34.69655,-77.10495
NCG21383,Jones Island,See Harwells Island.,reference,,,,
NCG21384,Jones Knob,N Buncombe County at the N end of Iron Ore Ridge in the Elk Mountains.,knob,Buncombe,4473746,35.679,-82.48874
NCG21385,Jones Knob,SW Cherokee County between Rocky Ford Creek and Shoal Creek.,knob,Cherokee,4473747,35.07619,-84.26103
